   19.153294   19.151775   19.149319   19.145014   19.140232   19.135141   19.129683   19.123768   19.117470 -999.000000
   19.149462   19.147943   19.145542   19.141300   19.136675   19.131872   19.126678   19.121138   19.115288 -999.000000
   19.145266   19.143742   19.141378   19.137194   19.132738   19.128096   19.123095   19.117847   19.112350 -999.000000
   19.140703   19.139177   19.136837   19.132723   19.128401   19.123842   19.119009   19.114008 -999.000000 -999.000000
   19.135778   19.134254   19.131929   19.127876   19.123634   19.119158   19.114492 -999.000000 -999.000000 -999.000000
   19.130489   19.128973   19.126652   19.122641   19.118460   19.114079 -999.000000 -999.000000 -999.000000 -999.000000
   19.124838   19.123325   19.121006   19.117027   19.112898 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.118820   19.117310   19.115000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.112440 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# dtdh (rows - delta, columns - depth)
#
   -0.000001    0.172410    0.172413    0.172414    0.172414    0.172414    0.172414    0.172414    0.172414    0.172414
   -0.000038    0.062732    0.117798    0.150811    0.160599    0.164973    0.167295    0.167644    0.169850    0.170312
   -0.000075    0.023946    0.070594    0.117853    0.140146    0.150856    0.156935    0.159158    0.163804    0.165337
   -0.000151    0.016362    0.034236    0.070532    0.095432    0.117707    0.131234    0.139740    0.146470    0.150999
   -0.000377    0.005777    0.016426    0.029025    0.045497    0.059787    0.070281    0.082017    0.091418    0.100423
   -0.000754    0.009993    0.006741    0.015894    0.023219    0.028275    0.032872    0.045780    0.052729    0.058287
   -0.001130    0.003391    0.004064    0.009102    0.015544    0.020821    0.024476    0.027410    0.030061    0.032183
   -0.001507    0.004311    0.002558    0.006329    0.009901    0.015580    0.019431    0.022287    0.024567    0.026117
   -0.002259   -0.001157    0.000383    0.002903    0.005585    0.008021    0.012042    0.015243    0.017714    0.019605
   -0.003011   -0.002206   -0.001074    0.000879    0.003017    0.004731    0.006683    0.009893    0.012675    0.014975
   -0.003762   -0.003153   -0.002209   -0.000647    0.000995    0.002494    0.003907    0.005602    0.008491    0.011174
   -0.004514   -0.004022   -0.003205   -0.001919   -0.000611    0.000683    0.001912    0.003116    0.011013    0.007870
   -0.005265   -0.004833   -0.004148   -0.003052   -0.001903   -0.000827    0.000269    0.001307    0.002367    0.004908
   -0.006017   -0.005629   -0.005051   -0.004084   -0.003085   -0.002136   -0.001173   -0.000198    0.000698    0.002199
   -0.006768   -0.006420   -0.005916   -0.005043   -0.004181   -0.003326   -0.002445   -0.001586   -0.000735    0.003789
   -0.007520   -0.007207   -0.006750   -0.005967   -0.005208   -0.004425   -0.003629   -0.002860   -0.002091 -999.000000
   -0.008272   -0.007988   -0.007568   -0.006865   -0.006177   -0.005453   -0.004744   -0.004044   -0.003340 -999.000000
   -0.009023   -0.008765   -0.008377   -0.007737   -0.007097   -0.006439   -0.005800   -0.005155   -0.004504 -999.000000
   -0.009774   -0.009537   -0.009179   -0.008586   -0.007989   -0.007393   -0.006806   -0.006205 -999.000000 -999.000000
   -0.010526   -0.010306   -0.009972   -0.009420   -0.008866   -0.008318   -0.007768 -999.000000 -999.000000 -999.000000
   -0.011276   -0.011070   -0.010761   -0.010245   -0.009729   -0.009216 -999.000000 -999.000000 -999.000000 -999.000000
   -0.012027   -0.011833   -0.011544   -0.011061   -0.010578 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.012777   -0.012595   -0.012323 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.013527 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# iasp91 travel-time table for Pg
#
