   33.062229   33.059608   33.055370   33.047935   33.039684   33.030895   33.021477   33.011269   33.000397 -999.000000
   33.055614   33.052994   33.048851   33.041527   33.033546   33.025253   33.016293   33.006725   32.996628 -999.000000
   33.048370   33.045738   33.041660   33.034439   33.026749   33.018734   33.010101   33.001049   32.991558 -999.000000
   33.040497   33.037861   33.033821   33.026722   33.019260   33.011395   33.003056   32.994423 -999.000000 -999.000000
   33.031994   33.029362   33.025352   33.018356   33.011036   33.003311   32.995255 -999.000000 -999.000000 -999.000000
   33.022865   33.020248   33.016243   33.009319   33.002106   32.994545 -999.000000 -999.000000 -999.000000 -999.000000
   33.013111   33.010502   33.006500   32.999630   32.992504 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   33.002728   33.000118   32.996132 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   32.991714 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# dtdh (rows - delta, columns - depth)
#
   -0.000001    0.297609    0.297616    0.297618    0.297619    0.297619    0.297619    0.297619    0.297619    0.297619
   -0.000065    0.106014    0.207457    0.257929    0.274276    0.282113    0.286506    0.289063    0.293206    0.293819
   -0.000130    0.047796    0.120160    0.207500    0.241063    0.257998    0.268019    0.274284    0.282777    0.285051
   -0.000260    0.025053    0.060740    0.120185    0.174907    0.207363    0.227518    0.241030    0.252816    0.260420
   -0.000649    0.012040    0.027945    0.049556    0.078592    0.100871    0.119485    0.143401    0.158063    0.173647
   -0.001299    0.012987    0.011649    0.027019    0.039329    0.048213    0.059164    0.079083    0.090791    0.100348
   -0.001948    0.001673    0.007014    0.015719    0.026373    0.035133    0.041356    0.046642    0.052148    0.066372
   -0.002597    0.007810    0.004414    0.010942    0.017029    0.026337    0.032706    0.037524    0.041470    0.044262
   -0.003895   -0.001995    0.000661    0.005010    0.009661    0.013822    0.020380    0.025617    0.029668    0.032727
   -0.005194   -0.003807   -0.001853    0.001515    0.005224    0.008191    0.011522    0.016738    0.021236    0.024890
   -0.006492   -0.005441   -0.003814   -0.001119    0.001723    0.004325    0.006771    0.009652    0.014302    0.018539
   -0.007790   -0.006942   -0.005534   -0.003314   -0.001055    0.001185    0.003320    0.005405    0.008272    0.013053
   -0.009088   -0.008343   -0.007163   -0.005270   -0.003285   -0.001429    0.000468    0.002273    0.004109    0.008153
   -0.010386   -0.009718   -0.008721   -0.007052   -0.005326   -0.003688   -0.002025   -0.000342    0.001217    0.003685
   -0.011684   -0.011084   -0.010215   -0.008707   -0.007219   -0.005742   -0.004222   -0.002738   -0.001269    0.006987
   -0.012982   -0.012442   -0.011655   -0.010303   -0.008991   -0.007639   -0.006265   -0.004937   -0.003610 -999.000000
   -0.014280   -0.013791   -0.013066   -0.011852   -0.010664   -0.009413   -0.008188   -0.006981   -0.005766 -999.000000
   -0.015577   -0.015132   -0.014463   -0.013357   -0.012252   -0.011114   -0.010011   -0.008899   -0.007775 -999.000000
   -0.016874   -0.016465   -0.015846   -0.014822   -0.013791   -0.012761   -0.011748   -0.010711 -999.000000 -999.000000
   -0.018170   -0.017791   -0.017216   -0.016262   -0.015305   -0.014358   -0.013409 -999.000000 -999.000000 -999.000000
   -0.019466   -0.019111   -0.018576   -0.017686   -0.016794   -0.015909 -999.000000 -999.000000 -999.000000 -999.000000
   -0.020761   -0.020428   -0.019928   -0.019094   -0.018259 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.022056   -0.021743   -0.021273 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.023351 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# iasp91 travel-time table for Sg
#
