#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
IR|HKM||BHZ|44.6554|-69.641|79.0|0.0|0.0|-90.0|||||||
IR|HKPS||BHZ|22.2767|114.142|196.0|0.0|0.0|-90.0|||||||
IR|HKR||BHZ|37.5769|43.741|1750.0|0.0|0.0|-90.0|||||||
IR|HKT||BHZ|29.9492|-95.833|-415.0|0.0|0.0|-90.0|||||||
IR|HKWD||BHZ|50.8286|12.268|317.0|0.0|0.0|-90.0|||||||
IR|HKZM||BHZ|35.3765|48.904|2334.0|0.0|0.0|-90.0|||||||
IR|HL2ID||BHZ|43.5612|-114.415|1784.0|0.0|0.0|-90.0|||||||
IR|HLBJ||BHZ|32.0769|36.303|827.0|0.0|0.0|-90.0|||||||
IR|HLD||BHZ|11.5966|42.432|-75.0|0.0|0.0|-90.0|||||||
IR|HLE||BHZ|51.4967|11.957|92.0|0.0|0.0|-90.0|||||||
IR|HLG||BHZ|54.1838|7.884|41.0|0.0|0.0|-90.0|||||||
IR|HLGA||BHZ|25.1598|93.017|662.0|0.0|0.0|-90.0|||||||
IR|HLGC||BHZ|20.8899|-76.06|350.0|0.0|0.0|-90.0|||||||
IR|HLH||BHZ|13.8371|-87.258|960.0|0.0|0.0|-90.0|||||||
IR|HLID||BHZ|43.5622|-114.414|1772.0|0.0|0.0|-90.0|||||||
IR|HLJ||BHZ|40.6091|-111.4|1926.0|0.0|0.0|-90.0|||||||
IR|HLK||BHZ|20.7663|-156.25|2090.0|0.0|0.0|-90.0|||||||
IR|HLL||BHZ|-72.3137|170.217|2.0|0.0|0.0|-90.0|||||||
IR|HLLC||BHZ|34.1756|-118.36|193.0|0.0|0.0|-90.0|||||||
IR|HLM||BHZ|46.8891|-112.933|1365.0|0.0|0.0|-90.0|||||||
IR|HLM1||BHZ|52.518|-2.881|429.0|0.0|0.0|-90.0|||||||
IR|HLNC||BHZ|34.1205|-117.219|236.0|0.0|0.0|-90.0|||||||
IR|HLNI||BHZ|37.3475|14.872|95.0|0.0|0.0|-90.0|||||||
IR|HLP||BHZ|19.2987|-155.31|707.0|0.0|0.0|-90.0|||||||
IR|HLPM||BHZ|37.0409|-121.632|102.0|0.0|0.0|-90.0|||||||
IR|HLRZ||BHZ|-38.251|176.352|576.0|0.0|0.0|-90.0|||||||
IR|HLS||BHZ|-8.8463|-77.889|3092.0|0.0|0.0|-90.0|||||||
IR|HLSB||BHZ|49.2824|-121.725|18.0|0.0|0.0|-90.0|||||||
IR|HLW||BHZ|29.8579|31.342|116.0|0.0|0.0|-90.0|||||||
IR|HMAT||BHZ|31.0929|27.096|245.0|0.0|0.0|-90.0|||||||
IR|HMB||BHZ|42.6537|-78.853|290.0|0.0|0.0|-90.0|||||||
IR|HMBC||BHZ|-20.2778|-69.888|1152.0|0.0|0.0|-90.0|||||||
IR|HMC||BHZ|45.7574|-75.648|175.0|0.0|0.0|-90.0|||||||
IR|HMD||BHZ|34.8924|132.073|21.0|0.0|0.0|-90.0|||||||
IR|HMDC||BHZ|36.9567|14.782|540.0|0.0|0.0|-90.0|||||||
IR|HMDM||BHZ|6.7729|73.182|1.0|0.0|0.0|-90.0|||||||
IR|HMDT||BHZ|32.2525|35.526|151.0|0.0|0.0|-90.0|||||||
IR|HMG||BHZ|15.9816|-61.7|420.0|0.0|0.0|-90.0|||||||
IR|HMH||BHZ|19.6043|-155.486|2445.0|0.0|0.0|-90.0|||||||
IR|HMM||BHZ|34.7059|137.723|33.0|0.0|0.0|-90.0|||||||
IR|HMMJ||BHZ|34.8553|137.721|150.0|0.0|0.0|-90.0|||||||
IR|HMN||BHZ|40.2857|-96.836|368.0|0.0|0.0|-90.0|||||||
IR|HMNA||BHZ|25.923|92.608|473.0|0.0|0.0|-90.0|||||||
IR|HMNT||BHZ|70.763|-117.806|36.0|0.0|0.0|-90.0|||||||
IR|HMNX||BHZ|50.8665|0.336|26.0|0.0|0.0|-90.0|||||||
IR|HMR||BHZ|38.1538|-121.8|65.0|0.0|0.0|-90.0|||||||
IR|HMRJ||BHZ|32.0438|36.311|708.0|0.0|0.0|-90.0|||||||
IR|HMSM||BHZ|22.8805|31.889|375.0|0.0|0.0|-90.0|||||||
IR|HMT||BHZ|60.3358|-144.261|620.0|0.0|0.0|-90.0|||||||
IR|HMTC||BHZ|33.7084|-117.004|582.0|0.0|0.0|-90.0|||||||
IR|HMTJ||BHZ|32.2204|35.812|550.0|0.0|0.0|-90.0|||||||
IR|HMTT||BHZ|17.7977|-98.56|902.0|0.0|0.0|-90.0|||||||
IR|HMYD||BHZ|29.7947|30.801|279.0|0.0|0.0|-90.0|||||||
IR|HN-ME||BHZ|46.1613|-67.986|213.0|0.0|0.0|-90.0|||||||
IR|HNAT||BHZ|29.6321|30.617|270.0|0.0|0.0|-90.0|||||||
IR|HNAZ||BHZ|40.6321|44.144|2150.0|0.0|0.0|-90.0|||||||
IR|HNB||BHZ|49.2734|-122.579|185.0|0.0|0.0|-90.0|||||||
IR|HNG||BHZ|35.7102|139.766|18.0|0.0|0.0|-90.0|||||||
IR|HNH||BHZ|43.7042|-72.286|180.0|0.0|0.0|-90.0|||||||
IR|HNKL||BHZ|29.9281|33.98|438.0|0.0|0.0|-90.0|||||||
IR|HNL||BHZ|21.3582|-157.81|243.0|0.0|0.0|-90.0|||||||
IR|HNM||BHZ|47.2769|24.734|1580.0|0.0|0.0|-90.0|||||||
IR|HNME||BHZ|46.1593|-67.987|209.0|0.0|0.0|-90.0|||||||
IR|HNR||BHZ|-9.431|159.947|72.0|0.0|0.0|-90.0|||||||
IR|HNSH||BHZ|13.6933|42.715|80.0|0.0|0.0|-90.0|||||||
IR|HNTI||BHZ|33.0818|35.174|301.0|0.0|0.0|-90.0|||||||
IR|HNV||BHZ|21.0477|105.797|6.0|0.0|0.0|-90.0|||||||
IR|HNY||BHZ|42.8308|-75.515|500.0|0.0|0.0|-90.0|||||||
IR|HOBC||BHZ|4.355|-76.135|1180.0|0.0|0.0|-90.0|||||||
IR|HOBG||BHZ|50.9824|7.334|270.0|0.0|0.0|-90.0|||||||
IR|HOCH||BHZ|-41.9062|-72.408|165.0|0.0|0.0|-90.0|||||||
IR|HOD||BHZ|34.8383|-117.246|829.0|0.0|0.0|-90.0|||||||
IR|HODGE||BHZ|34.2308|-82.259|150.0|0.0|0.0|-90.0|||||||
IR|HOF||BHZ|50.3132|11.877|566.0|0.0|0.0|-90.0|||||||
IR|HOFF||BHZ|48.9407|7.964|150.0|0.0|0.0|-90.0|||||||
IR|HOG||BHZ|42.2415|-121.706|1887.0|0.0|0.0|-90.0|||||||
IR|HOGG||BHZ|35.2211|-92.241|133.0|0.0|0.0|-90.0|||||||
IR|HOI||BHZ|1.4175|31.342|1094.0|0.0|0.0|-90.0|||||||
IR|HOJ||BHZ|18.0038|-76.749|180.0|0.0|0.0|-90.0|||||||
IR|HOJA||BHZ|-1.05|-80.546|500.0|0.0|0.0|-90.0|||||||
IR|HOK||BHZ|50.9794|7.312|230.0|0.0|0.0|-90.0|||||||
IR|HOL||BHZ|20.8939|-76.263|350.0|0.0|0.0|-90.0|||||||
IR|HOLB||BHZ|50.6398|-128.132|564.0|0.0|0.0|-90.0|||||||
IR|HOLC||BHZ|34.4573|-117.845|1160.0|0.0|0.0|-90.0|||||||
IR|HOLY||BHZ|47.5647|-122.384|106.0|0.0|0.0|-90.0|||||||
IR|HOM||BHZ|59.6581|-151.643|198.0|0.0|0.0|-90.0|||||||
IR|HOMB||BHZ|58.2694|8.505|21.0|0.0|0.0|-90.0|||||||
IR|HOMI||BHZ|40.0444|41.905|2174.0|0.0|0.0|-90.0|||||||
IR|HON||BHZ|21.324|-158.001|2.0|0.0|0.0|-90.0|||||||
IR|HONU||BHZ|41.609|-111.917|1515.0|0.0|0.0|-90.0|||||||
IR|HOO||BHZ|42.2905|143.32|32.0|0.0|0.0|-90.0|||||||
IR|HOOD||BHZ|45.3204|-121.652|1520.0|0.0|0.0|-90.0|||||||
IR|HOOJ||BHZ|42.3826|143.287|-1.0|0.0|0.0|-90.0|||||||
IR|HOP||BHZ|18.0219|-76.75|200.0|0.0|0.0|-90.0|||||||
IR|HOPB||BHZ|49.3863|-121.421|248.0|0.0|0.0|-90.0|||||||
IR|HOPE||BHZ|-54.2826|-36.488|20.0|0.0|0.0|-90.0|||||||
IR|HOPEN||BHZ|76.5096|25.01|25.0|0.0|0.0|-90.0|||||||
IR|HOPOS||BHZ|45.1344|19.835|310.0|0.0|0.0|-90.0|||||||
IR|HOPS||BHZ|38.9931|-123.072|299.0|0.0|0.0|-90.0|||||||
IR|HOQ||BHZ|23.5818|57.311|0.0|0.0|0.0|-90.0|||||||
IR|HOQC||BHZ|3.4682|-76.634|2220.0|0.0|0.0|-90.0|||||||
IR|HOR||BHZ|38.5264|-28.63|60.0|0.0|0.0|-90.0|||||||
IR|HORN||BHZ|37.8463|-5.258|268.0|0.0|0.0|-90.0|||||||
IR|HORNC||BHZ|10.7121|-85.178|807.0|0.0|0.0|-90.0|||||||
IR|HORQ||BHZ|3.4833|-76.624|2295.0|0.0|0.0|-90.0|||||||
IR|HORT||BHZ|40.5971|23.1|933.0|0.0|0.0|-90.0|||||||
IR|HORU||BHZ|49.2135|26.426|340.0|0.0|0.0|-90.0|||||||
IR|HOU||BHZ|29.7184|-95.402|5.0|0.0|0.0|-90.0|||||||
IR|HOW||BHZ|22.4164|88.309|3.0|0.0|0.0|-90.0|||||||
IR|HOWZ||BHZ|-40.8964|175.515|475.0|0.0|0.0|-90.0|||||||
IR|HPAC||BHZ|36.6952|15.111|20.0|0.0|0.0|-90.0|||||||
IR|HPAH||BHZ|20.0295|-155.697|755.0|0.0|0.0|-90.0|||||||
IR|HPCM||BHZ|37.0589|-121.276|468.0|0.0|0.0|-90.0|||||||
IR|HPE||BHZ|51.936|-4.775|355.0|0.0|0.0|-90.0|||||||
IR|HPI||BHZ|43.7102|-113.097|2597.0|0.0|0.0|-90.0|||||||
IR|HPIG||BHZ|26.9341|-105.665|1798.0|0.0|0.0|-90.0|||||||
IR|HPK||BHZ|53.9573|-1.624|227.0|0.0|0.0|-90.0|||||||
IR|HPKT||BHZ|35.9257|-83.879|305.0|0.0|0.0|-90.0|||||||
IR|HPLN||BHZ|66.3478|-115.323|479.0|0.0|0.0|-90.0|||||||
IR|HPO||BHZ|19.0886|-155.554|15.0|0.0|0.0|-90.0|||||||
IR|HPP||BHZ|64.7896|-147.959|170.0|0.0|0.0|-90.0|||||||
IR|HPU||BHZ|19.7802|-155.458|3396.0|0.0|0.0|-90.0|||||||
IR|HQL||BHZ|29.2689|35.047|285.0|0.0|0.0|-90.0|||||||
IR|HQLS||BHZ|29.3|35.062|543.0|0.0|0.0|-90.0|||||||
IR|HQN||BHZ|59.4507|-138.877|372.0|0.0|0.0|-90.0|||||||
IR|HQSR||BHZ|25.7543|34.387|149.0|0.0|0.0|-90.0|||||||
IR|HR-AZ||BHZ|34.6688|-110.766|1875.0|0.0|0.0|-90.0|||||||
IR|HRA||BHZ|34.3862|62.244|1920.0|0.0|0.0|-90.0|||||||
IR|HRB||BHZ|47.8725|18.193|115.0|0.0|0.0|-90.0|||||||
IR|HRDDS||BHZ|22.9268|49.462|150.0|0.0|0.0|-90.0|||||||
IR|HRDS||BHZ|28.7109|33.298|260.0|0.0|0.0|-90.0|||||||
IR|HRF||BHZ|46.5932|-112.044|1256.0|0.0|0.0|-90.0|||||||
IR|HRFI||BHZ|30.0355|35.037|438.0|0.0|0.0|-90.0|||||||
IR|HRI||BHZ|33.2653|35.734|1015.0|0.0|0.0|-90.0|||||||
IR|HRK||BHZ|43.4651|143.129|695.0|0.0|0.0|-90.0|||||||
IR|HRKL||BHZ|35.3103|25.102|90.0|0.0|0.0|-90.0|||||||
IR|HRMB||BHZ|49.2604|-121.939|3.0|0.0|0.0|-90.0|||||||
IR|HRMR||BHZ|51.6275|106.955|620.0|0.0|0.0|-90.0|||||||
IR|HROE||BHZ|50.536|10.157|569.0|0.0|0.0|-90.0|||||||
IR|HRRZ||BHZ|-38.3892|176.284|590.0|0.0|0.0|-90.0|||||||
IR|HRSH||BHZ|32.6997|35.28|416.0|0.0|0.0|-90.0|||||||
IR|HRT||BHZ|40.8213|29.668|645.0|0.0|0.0|-90.0|||||||
IR|HRTX||BHZ|40.8003|29.673|573.0|0.0|0.0|-90.0|||||||
IR|HRU||BHZ|40.7853|-111.885|1640.0|0.0|0.0|-90.0|||||||
IR|HRV||BHZ|42.5057|-71.558|180.0|0.0|0.0|-90.0|||||||
IR|HRY||BHZ|46.7101|-111.831|1341.0|0.0|0.0|-90.0|||||||
IR|HSA||BHZ|51.7473|-4.154|274.0|0.0|0.0|-90.0|||||||
IR|HSAF||BHZ|29.6181|31.554|446.0|0.0|0.0|-90.0|||||||
IR|HSAM||BHZ|34.2107|48.602|2330.0|0.0|0.0|-90.0|||||||
IR|HSB||BHZ|54.1858|-165.912|497.0|0.0|0.0|-90.0|||||||
IR|HSFG||BHZ|26.5666|33.929|151.0|0.0|0.0|-90.0|||||||
IR|HSFM||BHZ|36.8115|-121.499|340.0|0.0|0.0|-90.0|||||||
IR|HSHJ||BHZ|29.4204|35.4|1100.0|0.0|0.0|-90.0|||||||
IR|HSHL||BHZ|23.1066|35.4|147.0|0.0|0.0|-90.0|||||||
IR|HSI||BHZ|23.0996|121.367|36.0|0.0|0.0|-90.0|||||||
IR|HSIG||BHZ|29.019|-110.949|500.0|0.0|0.0|-90.0|||||||
IR|HSIG||BHZ|29.1163|-111.617|500.0|0.0|0.0|-90.0|||||||
IR|HSK||BHZ|43.9163|125.3|250.0|0.0|0.0|-90.0|||||||
IR|HSLM||BHZ|37.079|-121.094|122.0|0.0|0.0|-90.0|||||||
IR|HSMO||BHZ|47.3698|-79.666|306.0|0.0|0.0|-90.0|||||||
IR|HSN||BHZ|24.8012|120.97|34.0|0.0|0.0|-90.0|||||||
IR|HSNJ||BHZ|30.2552|35.687|1180.0|0.0|0.0|-90.0|||||||
IR|HSO||BHZ|43.5251|-123.09|1020.0|0.0|0.0|-90.0|||||||
IR|HSP||BHZ|77.0076|15.55|362.0|0.0|0.0|-90.0|||||||
IR|HSPB||BHZ|77.0016|15.533|10.0|0.0|0.0|-90.0|||||||
IR|HSPM||BHZ|37.114|-121.516|850.0|0.0|0.0|-90.0|||||||
IR|HSR||BHZ|46.1723|-122.183|1774.0|0.0|0.0|-90.0|||||||
IR|HSRG||BHZ|35.2412|48.279|2545.0|0.0|0.0|-90.0|||||||
IR|HSRZ||BHZ|-38.3101|176.245|411.0|0.0|0.0|-90.0|||||||
IR|HSS||BHZ|42.9639|141.232|215.0|0.0|0.0|-90.0|||||||
IR|HSUJ||BHZ|32.104|36.193|613.0|0.0|0.0|-90.0|||||||
IR|HTC||BHZ|19.2384|-155.4|381.0|0.0|0.0|-90.0|||||||
IR|HTG||BHZ|50.4591|100.17|1680.0|0.0|0.0|-90.0|||||||
IR|HTL||BHZ|50.9934|-4.485|91.0|0.0|0.0|-90.0|||||||
IR|HTMS||BHZ|32.4721|-103.634|1192.0|0.0|0.0|-90.0|||||||
IR|HTQ||BHZ|49.1905|-68.394|123.0|0.0|0.0|-90.0|||||||
IR|HTR||BHZ|52.0778|-3.27|329.0|0.0|0.0|-90.0|||||||
IR|HTT||BHZ|-33.4297|138.922|708.0|0.0|0.0|-90.0|||||||
IR|HTU||BHZ|40.6741|-111.22|2575.0|0.0|0.0|-90.0|||||||
IR|HTUM||BHZ|36.8265|-121.643|94.0|0.0|0.0|-90.0|||||||
IR|HTW||BHZ|47.8026|-121.769|829.0|0.0|0.0|-90.0|||||||
IR|HTY||BHZ|36.1201|36.138|84.0|0.0|0.0|-90.0|||||||
IR|HUA||BHZ|-12.0383|-75.323|3313.0|0.0|0.0|-90.0|||||||
IR|HUDU||BHZ|61.7358|17.119|0.0|0.0|0.0|-90.0|||||||
IR|HUEN||BHZ|12.3371|-86.172|50.0|0.0|0.0|-90.0|||||||
IR|HUES||BHZ|13.7778|-89.0|910.0|0.0|0.0|-90.0|||||||
IR|HUG||BHZ|14.0202|-91.323|12.0|0.0|0.0|-90.0|||||||
IR|HUH||BHZ|19.6868|-155.839|2189.0|0.0|0.0|-90.0|||||||
IR|HUIG||BHZ|15.7684|-96.108|150.0|0.0|0.0|-90.0|||||||
IR|HUL||BHZ|19.4184|-154.979|369.0|0.0|0.0|-90.0|||||||
IR|HULD||BHZ|19.4154|-154.975|368.0|0.0|0.0|-90.0|||||||
IR|HUMO||BHZ|42.6067|-122.957|555.0|0.0|0.0|-90.0|||||||
IR|HUMP||BHZ|18.1416|-65.85|178.0|0.0|0.0|-90.0|||||||
IR|HUMR||BHZ|44.5274|24.98|247.0|0.0|0.0|-90.0|||||||
IR|HUN||BHZ|48.0784|9.408|565.0|0.0|0.0|-90.0|||||||
IR|HUNY||BHZ|-42.3786|-72.414|20.0|0.0|0.0|-90.0|||||||
IR|HUOR||BHZ|44.1193|-121.848|2037.0|0.0|0.0|-90.0|||||||
IR|HUR||BHZ|62.9771|-149.636|505.0|0.0|0.0|-90.0|||||||
IR|HUSU||BHZ|63.3406|19.218|100.0|0.0|0.0|-90.0|||||||
IR|HUTI||BHZ|2.3155|98.971|1600.0|0.0|0.0|-90.0|||||||
IR|HUTZ||BHZ|-38.6336|176.095|360.0|0.0|0.0|-90.0|||||||
IR|HUZ||BHZ|-9.5286|-77.508|3300.0|0.0|0.0|-90.0|||||||
IR|HVA||BHZ|34.0253|-86.769|195.0|0.0|0.0|-90.0|||||||
IR|HVAR||BHZ|43.177|16.449|189.0|0.0|0.0|-90.0|||||||
IR|HVC||BHZ|36.3726|-120.819|750.0|0.0|0.0|-90.0|||||||
IR|HVD||BHZ|-30.6044|25.497|1433.0|0.0|0.0|-90.0|||||||
IR|HVHR||BHZ|40.9694|28.844|22.0|0.0|0.0|-90.0|||||||
IR|HVO||BHZ|19.4224|-155.293|1240.0|0.0|0.0|-90.0|||||||
IR|HVS||BHZ|51.1352|93.702|1075.0|0.0|0.0|-90.0|||||||
IR|HVU||BHZ|41.7792|-112.775|1609.0|0.0|0.0|-90.0|||||||
IR|HVZN||BHZ|37.1771|14.715|730.0|0.0|0.0|-90.0|||||||
IR|HW-IS||BHZ|19.9793|-155.706|705.0|0.0|0.0|-90.0|||||||
IR|HWA||BHZ|23.9766|121.605|16.0|0.0|0.0|-90.0|||||||
IR|HWB||BHZ|33.0256|-116.96|478.0|0.0|0.0|-90.0|||||||
IR|HWK||BHZ|39.8012|-95.496|320.0|0.0|0.0|-90.0|||||||
IR|HWQ||BHZ|34.2769|35.946|1140.0|0.0|0.0|-90.0|||||||
IR|HWSI||BHZ|43.9213|-113.106|1740.0|0.0|0.0|-90.0|||||||
IR|HWUT||BHZ|41.606|-111.565|1830.0|0.0|0.0|-90.0|||||||
IR|HWV||BHZ|37.5899|-80.841|521.0|0.0|0.0|-90.0|||||||
IR|HYA||BHZ|61.1649|6.187|30.0|0.0|0.0|-90.0|||||||
IR|HYB||BHZ|17.4166|78.553|510.0|0.0|0.0|-90.0|||||||
IR|HYBB||BHZ|17.4186|78.552|522.0|0.0|0.0|-90.0|||||||
IR|HYC||BHZ|49.2644|-122.573|150.0|0.0|0.0|-90.0|||||||
IR|HYD||BHZ|17.4327|78.45|528.0|0.0|0.0|-90.0|||||||
IR|HYF||BHZ|47.2679|2.639|428.0|0.0|0.0|-90.0|||||||
IR|HYR||BHZ|39.7181|44.852|848.0|0.0|0.0|-90.0|||||||
IR|HYS||BHZ|34.8633|-117.569|867.0|0.0|0.0|-90.0|||||||
IR|HYT||BHZ|60.8241|-137.504|1416.0|0.0|0.0|-90.0|||||||
IR|HZTE||BHZ|10.7131|-85.595|194.0|0.0|0.0|-90.0|||||||
IR|I02A||BHZ|44.0023|-123.83|170.0|0.0|0.0|-90.0|||||||
IR|I02AR||BHZ|-54.58|-67.309|94.0|0.0|0.0|-90.0|||||||
IR|I02D||BHZ|44.1053|-123.847|109.0|0.0|0.0|-90.0|||||||
IR|I03A||BHZ|43.9723|-123.278|206.0|0.0|0.0|-90.0|||||||
IR|I03D||BHZ|43.6962|-123.349|140.0|0.0|0.0|-90.0|||||||
IR|I04A||BHZ|43.7932|-122.411|1.0|0.0|0.0|-90.0|||||||
IR|I05A||BHZ|44.1613|-121.268|1011.0|0.0|0.0|-90.0|||||||
IR|I05D||BHZ|44.3374|-121.34|811.0|0.0|0.0|-90.0|||||||
IR|I06A||BHZ|43.9433|-120.211|1297.0|0.0|0.0|-90.0|||||||
IR|I07A||BHZ|44.0813|-119.504|1293.0|0.0|0.0|-90.0|||||||
IR|I07AU||BHZ|-19.934|134.329|386.0|0.0|0.0|-90.0|||||||
IR|I08A||BHZ|43.9093|-118.569|1189.0|0.0|0.0|-90.0|||||||
IR|I08BO||BHZ|-16.2149|-68.453|4096.0|0.0|0.0|-90.0|||||||
IR|I09A||BHZ|43.9723|-117.741|950.0|0.0|0.0|-90.0|||||||
IR|I09BR||BHZ|-15.6376|-48.016|1185.0|0.0|0.0|-90.0|||||||
IR|I10A||BHZ|44.0853|-116.803|782.0|0.0|0.0|-90.0|||||||
IR|I10CA||BHZ|50.2004|-96.027|247.0|0.0|0.0|-90.0|||||||
IR|I11A||BHZ|43.9113|-115.958|1288.0|0.0|0.0|-90.0|||||||
IR|I11CV||BHZ|15.2564|-23.184|44.0|0.0|0.0|-90.0|||||||
IR|I12A||BHZ|43.7932|-115.133|1849.0|0.0|0.0|-90.0|||||||
IR|I13A||BHZ|43.9143|-114.117|2104.0|0.0|0.0|-90.0|||||||
IR|I14A||BHZ|43.9283|-113.452|1897.0|0.0|0.0|-90.0|||||||
IR|I14CL||BHZ|-33.6533|-78.796|388.0|0.0|0.0|-90.0|||||||
IR|I15A||BHZ|43.9993|-112.485|1470.0|0.0|0.0|-90.0|||||||
IR|I16A||BHZ|43.8753|-111.487|1744.0|0.0|0.0|-90.0|||||||
IR|I17A||BHZ|43.9193|-110.576|2134.0|0.0|0.0|-90.0|||||||
IR|I17CI||BHZ|6.6703|-4.857|156.0|0.0|0.0|-90.0|||||||
IR|I18A||BHZ|43.7002|-109.817|2322.0|0.0|0.0|-90.0|||||||
IR|I18DK||BHZ|77.4757|-69.288|88.0|0.0|0.0|-90.0|||||||
IR|I19A||BHZ|44.0353|-108.994|1982.0|0.0|0.0|-90.0|||||||
IR|I19DJ||BHZ|11.4738|43.173|21.0|0.0|0.0|-90.0|||||||
IR|I20A||BHZ|43.9493|-108.128|1342.0|0.0|0.0|-90.0|||||||
IR|I21A||BHZ|43.8112|-107.292|1639.0|0.0|0.0|-90.0|||||||
IR|I22A||BHZ|43.8913|-106.484|1430.0|0.0|0.0|-90.0|||||||
IR|I22FR||BHZ|-22.1842|166.846|272.0|0.0|0.0|-90.0|||||||
IR|I23A||BHZ|43.9593|-105.463|1462.0|0.0|0.0|-90.0|||||||
IR|I24A||BHZ|43.8583|-104.626|1338.0|0.0|0.0|-90.0|||||||
IR|I24FR||BHZ|-17.7484|-149.296|117.0|0.0|0.0|-90.0|||||||
IR|I25A||BHZ|44.0183|-103.732|1856.0|0.0|0.0|-90.0|||||||
IR|I26A||BHZ|44.0303|-102.86|971.0|0.0|0.0|-90.0|||||||
IR|I26DE||BHZ|48.8508|13.713|1111.0|0.0|0.0|-90.0|||||||
IR|I27A||BHZ|44.0683|-102.052|867.0|0.0|0.0|-90.0|||||||
IR|I27DE||BHZ|-70.7004|-8.303|57.0|0.0|0.0|-90.0|||||||
IR|I28A||BHZ|43.9983|-101.169|655.0|0.0|0.0|-90.0|||||||
IR|I29A||BHZ|44.0203|-100.303|592.0|0.0|0.0|-90.0|||||||
IR|I30A||BHZ|43.9133|-99.426|549.0|0.0|0.0|-90.0|||||||
IR|I30JP||BHZ|35.3073|140.314|52.0|0.0|0.0|-90.0|||||||
IR|I31A||BHZ|44.0293|-98.535|469.0|0.0|0.0|-90.0|||||||
IR|I31KZ||BHZ|50.4061|58.035|369.0|0.0|0.0|-90.0|||||||
IR|I32A||BHZ|44.0263|-97.464|493.0|0.0|0.0|-90.0|||||||
IR|I32KE||BHZ|-1.2423|36.827|1662.0|0.0|0.0|-90.0|||||||
IR|I33A||BHZ|44.0463|-96.799|509.0|0.0|0.0|-90.0|||||||
IR|I34A||BHZ|44.0383|-95.86|509.0|0.0|0.0|-90.0|||||||
IR|I34MN||BHZ|47.8006|106.41|1245.0|0.0|0.0|-90.0|||||||
IR|I35A||BHZ|43.8553|-94.983|428.0|0.0|0.0|-90.0|||||||
IR|I35NA||BHZ|-19.1912|17.577|1253.0|0.0|0.0|-90.0|||||||
IR|I36A||BHZ|44.0183|-94.014|307.0|0.0|0.0|-90.0|||||||
IR|I36NZ||BHZ|-43.9163|-176.483|14.0|0.0|0.0|-90.0|||||||
IR|I37A||BHZ|44.0143|-93.4|371.0|0.0|0.0|-90.0|||||||
IR|I38A||BHZ|44.0393|-92.331|390.0|0.0|0.0|-90.0|||||||
IR|I39A||BHZ|43.8533|-91.523|393.0|0.0|0.0|-90.0|||||||
IR|I39PW||BHZ|7.5349|134.547|100.0|0.0|0.0|-90.0|||||||
IR|I40A||BHZ|43.8913|-90.618|419.0|0.0|0.0|-90.0|||||||
IR|I41A||BHZ|44.0583|-89.87|289.0|0.0|0.0|-90.0|||||||
IR|I41PY||BHZ|-26.3417|-57.312|164.0|0.0|0.0|-90.0|||||||
IR|I42A||BHZ|43.8903|-88.913|298.0|0.0|0.0|-90.0|||||||
IR|I42PT||BHZ|39.0412|-28.005|284.0|0.0|0.0|-90.0|||||||
IR|I43A||BHZ|43.8833|-88.146|299.0|0.0|0.0|-90.0|||||||
IR|I43RU||BHZ|56.7208|37.218|120.0|0.0|0.0|-90.0|||||||
IR|I44RU||BHZ|53.105|157.714|380.0|0.0|0.0|-90.0|||||||
IR|I45A||BHZ|44.0353|-86.235|215.0|0.0|0.0|-90.0|||||||
IR|I45RU||BHZ|44.1993|131.977|150.0|0.0|0.0|-90.0|||||||
IR|I46A||BHZ|43.9403|-85.447|359.0|0.0|0.0|-90.0|||||||
IR|I46RU||BHZ|53.9483|84.819|232.0|0.0|0.0|-90.0|||||||
IR|I47A||BHZ|44.0183|-84.51|269.0|0.0|0.0|-90.0|||||||
IR|I48A||BHZ|44.1863|-83.702|192.0|0.0|0.0|-90.0|||||||
IR|I48TN||BHZ|35.8044|9.323|848.0|0.0|0.0|-90.0|||||||
IR|I49A||BHZ|43.9393|-82.825|217.0|0.0|0.0|-90.0|||||||
IR|I49GB||BHZ|-37.089|-12.332|81.0|0.0|0.0|-90.0|||||||
IR|I50GB||BHZ|-7.9375|-14.375|189.0|0.0|0.0|-90.0|||||||
IR|I51A||BHZ|43.8032|-81.023|376.0|0.0|0.0|-90.0|||||||
IR|I52A||BHZ|44.0673|-80.177|505.0|0.0|0.0|-90.0|||||||
IR|I52GB||BHZ|-7.3779|72.484|1.0|0.0|0.0|-90.0|||||||
IR|I53A||BHZ|43.8233|-79.591|195.0|0.0|0.0|-90.0|||||||
IR|I53US||BHZ|64.8743|-147.861|200.0|0.0|0.0|-90.0|||||||
IR|I55A||BHZ|44.2154|-77.682|132.0|0.0|0.0|-90.0|||||||
IR|I55US||BHZ|-77.7312|167.587|42.0|0.0|0.0|-90.0|||||||
IR|I56US||BHZ|48.2633|-117.126|763.0|0.0|0.0|-90.0|||||||
IR|I57A||BHZ|43.9373|-75.66|321.0|0.0|0.0|-90.0|||||||
IR|I57US||BHZ|33.6052|-116.453|1251.0|0.0|0.0|-90.0|||||||
IR|I58A||BHZ|43.6892|-74.973|599.0|0.0|0.0|-90.0|||||||
