Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
AU|MOO||VPB|-42.441700|147.190308|325|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2007-01-25T00:00:00|2599-12-31T23:59:59
AU|MORW||AX0|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|3.2875|0|A|1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||BHE|-29.067900|116.040298|296|3|90|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||BHN|-29.067900|116.040298|296|3|0|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||BHZ|-29.067900|116.040298|296|3|0|-90|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||LCE|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||LCQ|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||SHE|-29.068300|116.038803|300|0|90|0|Guralp CMG40T_1to100/GDAS|4.00918E7|4|M/S|20|2003-05-26T00:00:00|2004-07-28T23:59:59
AU|MORW||SHE|-29.068300|116.038803|300|0|90|0|Guralp CMG40T_1to100/GDAS|3.20735008E8|4|M/S|20|2004-07-29T00:00:00|2008-04-27T23:59:59
AU|MORW||SHN|-29.068300|116.038803|300|0|0|0|Guralp CMG40T_1to100/GDAS|4.00918E7|4|M/S|20|2003-05-26T00:00:00|2004-07-28T23:59:59
AU|MORW||SHN|-29.068300|116.038803|300|0|0|0|Guralp CMG40T_1to100/GDAS|3.20735008E8|4|M/S|20|2004-07-29T00:00:00|2008-04-27T23:59:59
AU|MORW||SHZ|-29.068300|116.038803|300|0|0|-90|Guralp CMG40T_1to100/GDAS|4.00918E7|4|M/S|20|2003-05-26T00:00:00|2004-07-28T23:59:59
AU|MORW||SHZ|-29.068300|116.038803|300|0|0|-90|Guralp CMG40T_1to100/GDAS|3.20735008E8|4|M/S|20|2004-07-29T00:00:00|2008-04-27T23:59:59
AU|MORW||VCO|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||VEA|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||VEC|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||VEP|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||VKI|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||VMU|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||VMV|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||VMW|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MORW||VPB|-29.067900|116.040298|296|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2008-04-28T00:00:00|2599-12-31T23:59:59
AU|MTKN|00|BNZ|-31.933300|115.773697|57|1|0|-90|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.01|M/S**2|20|2009-06-27T00:00:00|2599-12-31T23:59:59
AU|MTKN|00|SHZ|-31.933300|115.773697|57|1|0|-90|LE-3D Lite/Reftek 130 Datalogger|2.46816992E8|2|M/S|20|2009-06-27T00:00:00|2599-12-31T23:59:59
AU|MTN||AX0|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|3.2875|0|A|1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||BHE|-12.843600|131.132706|137.4|0|90|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||BHN|-12.843600|131.132706|137.4|0|0|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||BHZ|-12.843600|131.132706|137.4|0|0|-90|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||LCE|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||LCQ|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||VCO|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||VEA|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||VEC|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||VEP|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||VKI|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||VMU|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||VMV|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||VMW|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTN||VPB|-12.843600|131.132706|137.4|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2006-08-11T00:00:00|2599-12-31T23:59:59
AU|MTSU||HHE|-18.148199|144.319504|460|0|90|0|Guralp CMG40T-1/Quanterra 330HR Linear Phase Below|3.376E9|5|M/S|200|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||HHN|-18.148199|144.319504|460|0|0|0|Guralp CMG40T-1/Quanterra 330HR Linear Phase Below|3.35579008E9|5|M/S|200|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||HHZ|-18.148199|144.319504|460|0|0|-90|Guralp CMG40T-1/Quanterra 330HR Linear Phase Below|3.51750989E9|5|M/S|200|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||LCE|-18.148199|144.319504|460|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||LCQ|-18.148199|144.319504|460|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||SHE|-18.148199|144.319504|460|0|90|0|Guralp CMG40T_1to100/GDAS|1.60688E9|4|M/S|20|2004-11-09T21:48:00|2005-11-16T23:59:59
AU|MTSU||SHE|-18.148199|144.319504|460|0|90|0|Guralp CMG40T_1to100/GDAS|1.60688E9|4|M/S|20|2005-11-17T00:00:00|2009-12-04T23:59:59
AU|MTSU||SHE|-18.148199|144.319504|460|0|90|0|Guralp CMG40T-1/Quanterra 330HR Linear Phase Below|3.28226995E9|2|M/S|40|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||SHN|-18.148199|144.319504|460|0|0|0|Guralp CMG40T_1to100/GDAS|1.59726003E9|4|M/S|20|2004-11-09T21:48:00|2005-11-16T23:59:59
AU|MTSU||SHN|-18.148199|144.319504|460|0|0|0|Guralp CMG40T_1to100/GDAS|1.59726003E9|4|M/S|20|2005-11-17T00:00:00|2009-12-04T23:59:59
AU|MTSU||SHN|-18.148199|144.319504|460|0|0|0|Guralp CMG40T-1/Quanterra 330HR Linear Phase Below|3.26260992E9|2|M/S|40|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||SHZ|-18.148199|144.319504|460|0|0|-90|Guralp CMG40T_1to100/GDAS|1.67423002E9|4|M/S|20|2004-11-09T21:48:00|2005-11-16T23:59:59
AU|MTSU||SHZ|-18.148199|144.319504|460|0|0|-90|Guralp CMG40T_1to100/GDAS|1.67423002E9|4|M/S|20|2005-11-17T00:00:00|2009-12-04T23:59:59
AU|MTSU||SHZ|-18.148199|144.319504|460|0|0|-90|Guralp CMG40T-1/Quanterra 330HR Linear Phase Below|3.41984998E9|2|M/S|40|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||VCO|-18.148199|144.319504|460|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||VEA|-18.148199|144.319504|460|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||VEC|-18.148199|144.319504|460|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||VEP|-18.148199|144.319504|460|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||VKI|-18.148199|144.319504|460|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||VMU|-18.148199|144.319504|460|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||VMV|-18.148199|144.319504|460|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||VMW|-18.148199|144.319504|460|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MTSU||VPB|-18.148199|144.319504|460|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2009-12-05T00:00:00|2599-12-31T23:59:59
AU|MULG||BHE|-30.281799|134.058502|254.7|0|90|0|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.34328013E9|0.2|M/S|40|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||BHN|-30.281799|134.058502|254.7|0|0|0|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.38062003E9|0.2|M/S|40|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||BHZ|-30.281799|134.058502|254.7|0|0|-90|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.3602601E9|0.2|M/S|40|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||HHE|-30.281799|134.058502|254.7|0|90|0|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.34320998E9|0.5|M/S|200|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||HHN|-30.281799|134.058502|254.7|0|0|0|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.38054989E9|0.5|M/S|200|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||HHZ|-30.281799|134.058502|254.7|0|0|-90|Guralp CMG3ESP_120sec/Quanterra 330HR Linear Phase|3.36017997E9|0.5|M/S|200|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||LCE|-30.281799|134.058502|254.7|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||LCQ|-30.281799|134.058502|254.7|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||VCO|-30.281799|134.058502|254.7|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||VEA|-30.281799|134.058502|254.7|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||VEC|-30.281799|134.058502|254.7|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||VEP|-30.281799|134.058502|254.7|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||VKI|-30.281799|134.058502|254.7|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||VMU|-30.281799|134.058502|254.7|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||VMV|-30.281799|134.058502|254.7|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||VMW|-30.281799|134.058502|254.7|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG||VPB|-30.281799|134.058502|254.7|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2013-05-28T00:00:00|2599-12-31T23:59:59
AU|MULG|00|BHE|-30.281799|134.058502|254.7|0|90|0|Guralp CMG3ESP_120sec/Centaur Standard 47k|1.99274995E9|0.2|M/S|40|2019-02-01T00:00:00|2599-12-31T23:59:59
AU|MULG|00|BHN|-30.281799|134.058502|254.7|0|0|0|Guralp CMG3ESP_120sec/Centaur Standard 47k|2.01501005E9|0.2|M/S|40|2019-02-01T00:00:00|2599-12-31T23:59:59
AU|MULG|00|BHZ|-30.281799|134.058502|254.7|0|0|-90|Guralp CMG3ESP_120sec/Centaur Standard 47k|2.00287002E9|0.2|M/S|40|2019-02-01T00:00:00|2599-12-31T23:59:59
AU|MULG|00|HHE|-30.281799|134.058502|254.7|0|90|0|Guralp CMG3ESP_120sec/Centaur Standard 47k|1.99271002E9|0.5|M/S|200|2019-02-01T00:00:00|2599-12-31T23:59:59
AU|MULG|00|HHN|-30.281799|134.058502|254.7|0|0|0|Guralp CMG3ESP_120sec/Centaur Standard 47k|2.01496E9|0.5|M/S|200|2019-02-01T00:00:00|2599-12-31T23:59:59
AU|MULG|00|HHZ|-30.281799|134.058502|254.7|0|0|-90|Guralp CMG3ESP_120sec/Centaur Standard 47k|2.00281997E9|0.5|M/S|200|2019-02-01T00:00:00|2599-12-31T23:59:59
AU|MUN||BHE|-31.978300|116.208298|253|0|90|0|Guralp CMG3T/BlueBoxII|1.13372006E9|0.3|M/S|20|2001-05-31T00:00:00|2008-04-21T00:00:00
AU|MUN||BHE|-31.978300|116.208298|253|2|90|0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.50877005E9|0.2|M/S|40|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||BHN|-31.978300|116.208298|253|0|0|0|Guralp CMG3T/BlueBoxII|1.13372006E9|0.3|M/S|20|2001-05-31T00:00:00|2008-04-21T00:00:00
AU|MUN||BHN|-31.978300|116.208298|253|2|0|0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.50877005E9|0.2|M/S|40|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||BHZ|-31.978300|116.208298|253|0|0|-90|Guralp CMG3T/BlueBoxII|1.13372006E9|0.3|M/S|20|2001-05-31T00:00:00|2008-04-21T00:00:00
AU|MUN||BHZ|-31.978300|116.208298|253|2|0|-90|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.50877005E9|0.2|M/S|40|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||LCE|-31.978300|116.208298|253|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||LCQ|-31.978300|116.208298|253|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||VCO|-31.978300|116.208298|253|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||VEA|-31.978300|116.208298|253|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||VEC|-31.978300|116.208298|253|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||VEP|-31.978300|116.208298|253|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||VKI|-31.978300|116.208298|253|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||VMU|-31.978300|116.208298|253|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||VMV|-31.978300|116.208298|253|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||VMW|-31.978300|116.208298|253|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|MUN||VPB|-31.978300|116.208298|253|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2010-11-18T00:00:00|2599-12-31T23:59:59
AU|NAPP||LOG|-33.182800|138.147797|181|0|0|0|Reftek 130 Datalogger||||0|2009-01-01T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|BNE|-33.182800|138.147797|181|0.5|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2009-01-01T00:00:00|2009-01-02T23:59:59
AU|NAPP|00|BNE|-33.182800|138.147797|181|0|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|2518020.0|20|M/S**2|100|2009-01-03T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|BNN|-33.182800|138.147797|181|0.5|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2009-01-01T00:00:00|2009-01-02T23:59:59
AU|NAPP|00|BNN|-33.182800|138.147797|181|0|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|2518020.0|20|M/S**2|100|2009-01-03T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|BNZ|-33.182800|138.147797|181|0.5|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2009-01-01T00:00:00|2009-01-02T23:59:59
AU|NAPP|00|BNZ|-33.182800|138.147797|181|0|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|2518020.0|20|M/S**2|100|2009-01-03T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|EHE|-33.182800|138.147797|181|0|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51044992E8|4|M/S|100|2009-01-02T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|EHN|-33.182800|138.147797|181|0|0|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51044992E8|4|M/S|100|2009-01-02T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|EHZ|-33.182800|138.147797|181|0|0|-90|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51044992E8|4|M/S|100|2009-01-02T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|HHE|-33.182800|138.147797|181|0|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2009-01-01T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|HHN|-33.182800|138.147797|181|0|0|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2009-01-01T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|HHZ|-33.182800|138.147797|181|0|0|-90|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2009-01-01T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|HNE|-33.182800|138.147797|181|0.5|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2009-01-01T00:00:00|2009-01-02T00:00:00
AU|NAPP|00|HNE|-33.182800|138.147797|181|0|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|2518020.0|20|M/S**2|100|2009-01-02T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|HNN|-33.182800|138.147797|181|0.5|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2009-01-01T00:00:00|2009-01-02T00:00:00
AU|NAPP|00|HNN|-33.182800|138.147797|181|0|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|2518020.0|20|M/S**2|100|2009-01-02T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|HNZ|-33.182800|138.147797|181|0.5|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2009-01-01T00:00:00|2009-01-02T00:00:00
AU|NAPP|00|HNZ|-33.182800|138.147797|181|0|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|2518020.0|20|M/S**2|100|2009-01-02T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|SHE|-33.182800|138.147797|181|0.5|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2009-01-01T00:00:00|2009-01-02T23:59:59
AU|NAPP|00|SHE|-33.182800|138.147797|181|0|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51044992E8|4|M/S|100|2009-01-03T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|SHN|-33.182800|138.147797|181|0.5|0|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2009-01-01T00:00:00|2009-01-02T23:59:59
AU|NAPP|00|SHN|-33.182800|138.147797|181|0|0|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51044992E8|4|M/S|100|2009-01-03T00:00:00|2599-12-31T23:59:59
AU|NAPP|00|SHZ|-33.182800|138.147797|181|0.5|0|-90|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2009-01-01T00:00:00|2009-01-02T23:59:59
AU|NAPP|00|SHZ|-33.182800|138.147797|181|0|0|-90|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51044992E8|4|M/S|100|2009-01-03T00:00:00|2599-12-31T23:59:59
AU|NFK||AX0|-29.043301|167.938904|203|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|3.2875|0|A|1|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||BHE|-29.043301|167.938904|203|0|90|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||BHN|-29.043301|167.938904|203|0|0|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||BHZ|-29.043301|167.938904|203|0|0|-90|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||LCE|-29.043301|167.938904|203|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||LCQ|-29.043301|167.938904|203|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||VCO|-29.043301|167.938904|203|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||VEA|-29.043301|167.938904|203|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||VEC|-29.043301|167.938904|203|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||VEP|-29.043301|167.938904|203|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||VKI|-29.043301|167.938904|203|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||VMU|-29.043301|167.938904|203|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||VMV|-29.043301|167.938904|203|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-07-10T00:00:00|2599-12-31T23:59:59
AU|NFK||VMW|-29.043301|167.938904|203|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-07-10T00:00:00|2599-12-31T23:59:59
