#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
IR|COH||BHZ|35.5799|-106.305|1646.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COHC||BHZ|-2.4665|-79.255|33.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COI||BHZ|40.2056|-8.418|140.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COIS||BHZ|-35.1069|-69.594|500.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COK||BHZ|32.8481|-115.727|-15.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COK2||BHZ|32.8501|-115.728|0.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COKN||BHZ|63.2699|-108.762|357.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COL||BHZ|64.8992|-147.793|320.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COLA||BHZ|64.8733|-147.851|74.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COLC||BHZ|10.6648|-85.204|445.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COLD||BHZ|67.2267|-150.201|377.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COLF||BHZ|45.5174|3.694|740.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COLI||BHZ|46.1323|13.378|250.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COLM||BHZ|19.1801|-103.691|779.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COLN||BHZ|-34.0664|-70.457|2160.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COLS||BHZ|13.6651|-89.299|1105.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COLW||BHZ|43.9613|-110.696|2079.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COM||BHZ|16.2531|-92.128|1528.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COMI||BHZ|43.4611|-113.594|1890.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CON||BHZ|-36.8275|-73.045|15.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CONA||BHZ|47.9275|15.863|1046.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CONE||BHZ|-0.0695|-77.643|2685.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CONN||BHZ|11.5643|-85.626|250.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COO||BHZ|-30.5773|151.892|653.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COOL||BHZ|-30.8833|121.145|500.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COP||BHZ|55.6844|12.432|13.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COPA||BHZ|44.1333|25.217|114.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COPN||BHZ|12.1801|-86.592|150.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COQB||BHZ|49.3533|-122.775|161.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COR||BHZ|44.5844|-123.303|121.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COR1||BHZ|43.6312|13.0|237.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COR2||BHZ|-17.7424|-48.689|950.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CORC||BHZ|27.7041|-18.145|97.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CORF||BHZ|42.2975|9.153|475.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CORG||BHZ|42.2295|1.318|716.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CORL||BHZ|37.8934|13.304|660.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CORM||BHZ|40.1776|34.63|1292.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CORO||BHZ|-41.4519|147.145|30.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COS||BHZ|12.9579|-87.575|500.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COSM||BHZ|37.5077|-121.374|1020.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COTA||BHZ|0.3352|-78.338|4020.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COV||BHZ|44.5764|-73.146|85.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COV1||BHZ|-0.6624|-78.344|4979.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COVE||BHZ|10.7191|-84.402|115.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COVZ||BHZ|-39.1994|175.542|1133.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COW||BHZ|33.3806|-80.699|60.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COWI||BHZ|46.0993|-89.137|523.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COWN||BHZ|65.2676|-111.186|513.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COY||BHZ|33.3635|-116.311|232.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COYC||BHZ|-45.5724|-72.081|235.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|COZ||BHZ|45.3194|24.343|1610.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CP2||BHZ|61.2635|-152.242|1981.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPA||BHZ|32.9795|71.424|335.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPAM||BHZ|61.2546|-152.142|1192.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPAS1||BHZ|1.189|-77.322|3227.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPAS2||BHZ|1.2212|-77.251|2641.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPB||BHZ|17.6398|-61.826|5.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPBX||BHZ|32.4169|-115.304|118.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPCH||BHZ|-27.3578|-70.353|371.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPCT||BHZ|35.4486|-84.522|275.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPD||BHZ|18.038|-65.915|370.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPE||BHZ|32.8792|-117.1|213.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPGN||BHZ|43.8002|12.321|1400.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPH||BHZ|19.4877|-155.918|323.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPI||BHZ|43.8663|-116.3|1175.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPI2||BHZ|41.584|14.319|750.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPIM||BHZ|37.9886|-122.215|226.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPK||BHZ|19.3942|-155.328|1038.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPKM||BHZ|61.2625|-152.233|2017.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPL||BHZ|41.7882|-72.107|161.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPM||BHZ|34.1536|-116.197|937.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPMM||BHZ|37.9485|-122.408|116.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPN||BHZ|37.1431|-116.271|1759.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPN1||BHZ|-24.6255|-70.404|2600.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPNY||BHZ|40.7903|-73.96|27.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPO||BHZ|35.594|-85.57|574.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPP||BHZ|-27.3538|-70.351|384.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPR||BHZ|61.7896|-165.955|3.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPRX||BHZ|33.0296|-103.867|1356.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPS||BHZ|35.7904|-5.91|326.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPSB||BHZ|-30.4047|-53.44|227.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPT||BHZ|33.3014|-117.34|61.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPU||BHZ|40.6722|-112.19|2228.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPUP||BHZ|-26.3297|-57.329|5.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPW||BHZ|46.973|-123.136|792.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPWZ||BHZ|-40.9094|176.202|131.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPX||BHZ|36.9297|-116.055|1285.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CPZ||BHZ|50.1554|-5.583|198.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CR1||BHZ|17.0446|-93.115|1200.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CR2||BHZ|16.8847|-92.958|1743.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CR3||BHZ|16.8143|-92.955|1200.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CR4||BHZ|16.7167|-93.075|900.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CR5||BHZ|16.8163|-93.119|1300.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CR6||BHZ|16.9581|-93.226|1700.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CR7||BHZ|17.2326|-93.17|1750.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRA||BHZ|48.2822|25.933|242.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRAC||BHZ|40.3638|16.435|384.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRAG||BHZ|55.468|-133.123|58.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRAI||BHZ|20.2285|100.373|357.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRAJ||BHZ|28.2642|-16.597|2474.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRAR||BHZ|44.3244|23.8|125.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRC||BHZ|37.2413|-122.13|607.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRCH||BHZ|-26.3447|-70.621|10.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRDM||BHZ|44.0253|10.482|370.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRE||BHZ|43.6192|11.951|1170.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRES||BHZ|45.8254|15.457|431.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRF||BHZ|46.8241|-119.387|189.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRG||BHZ|16.054|-61.659|1370.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRGC||BHZ|35.2412|-119.723|1204.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRI||BHZ|32.6817|35.045|450.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRIN||BHZ|12.6993|-87.05|685.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRIS3||BHZ|8.2535|-80.617|72.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRJA||BHZ|37.8012|13.004|560.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRLO||BHZ|46.0363|-77.38|168.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRLT||BHZ|41.1286|27.736|230.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRLZ||BHZ|-43.5762|172.621|30.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRM||BHZ|14.7535|-60.915|180.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRM1||BHZ|43.209|13.058|302.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRMI||BHZ|43.7892|10.97|490.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRMT||BHZ|45.4554|-110.14|2941.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRN||BHZ|43.6302|12.998|271.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRNC||BHZ|33.8749|-117.561|135.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRND||BHZ|45.8344|12.079|159.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRNM||BHZ|33.9521|-106.734|1662.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRNS||BHZ|46.0803|14.261|689.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRNY||BHZ|41.3108|-73.548|293.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRO||BHZ|34.1496|-94.556|302.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CROG||BHZ|43.9043|-75.413|244.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CROR||BHZ|44.9824|-120.988|1015.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CROSA||BHZ|4.8483|-74.321|2987.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRP||BHZ|61.2665|-152.155|1622.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRPB||BHZ|37.9114|-121.907|307.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRPM||BHZ|37.9114|-121.906|331.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRPR||BHZ|18.0058|-67.11|63.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRQ||BHZ|50.1664|-5.173|165.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRQ2||BHZ|50.1664|-5.169|152.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRQM||BHZ|60.7563|-143.139|1853.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRR||BHZ|32.8852|-115.968|98.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRS||BHZ|56.8993|118.269|700.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRST||BHZ|27.6419|-17.983|30.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRT||BHZ|37.1892|-3.596|774.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRTN||BHZ|36.1992|-83.841|488.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRU||BHZ|36.594|-89.02|127.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRUC||BHZ|1.499|-76.952|2743.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRUC||BHZ|1.5675|-76.951|2761.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRUN||BHZ|11.9829|-86.3|930.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRUV||BHZ|10.6748|-63.236|20.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRV||BHZ|-15.7845|-73.373|1780.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRVI||BHZ|41.7231|14.306|910.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRVS||BHZ|48.9017|21.461|476.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRWM||BHZ|-26.2363|28.015|1704.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRX||BHZ|19.4063|-99.68|2997.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRY||BHZ|33.5651|-116.737|1128.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRZ||BHZ|-34.4313|172.68|140.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRZ1||BHZ|11.0723|-85.635|270.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRZC||BHZ|10.9526|-85.597|325.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CRZF||BHZ|-46.4292|51.861|140.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CS6B||BHZ|-5.4946|-38.671|112.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSA||BHZ|54.5939|-164.875|152.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSA1||BHZ|50.3522|-4.892|112.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSAN||BHZ|12.1831|-86.422|50.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSB||BHZ|18.2894|-66.157|470.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSC||BHZ|33.9992|-81.033|94.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSEN||BHZ|47.7996|-122.21|0.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSF||BHZ|54.4473|-3.243|540.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSG||BHZ|60.6607|-144.855|678.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSGN||BHZ|12.976|-87.559|746.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSH||BHZ|37.657|-122.053|170.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSI||BHZ|39.7761|16.289|507.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSIL||BHZ|37.6309|-88.79|168.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSJ||BHZ|18.3829|-65.618|66.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSKK||BHZ|47.3618|18.26|320.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSLB||BHZ|37.9365|14.058|583.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSLM||BHZ|37.7231|-122.118|246.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSM||BHZ|40.7492|13.9|123.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSMI||BHZ|46.5112|12.652|1635.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSN||BHZ|16.9681|-93.108|320.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSNA||BHZ|47.9275|15.859|1039.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSNT||BHZ|43.4711|11.291|573.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSO||BHZ|46.2723|12.324|1070.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSOR||BHZ|42.3746|1.134|1227.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSP||BHZ|34.2969|-117.357|1268.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSP1||BHZ|43.091|13.205|1188.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSPM||BHZ|37.9565|-122.311|216.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSR||BHZ|36.9567|-121.584|241.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSS||BHZ|34.9615|33.331|396.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSSM||BHZ|36.0259|-117.767|1143.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSSN||BHZ|40.8603|15.024|690.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CST||BHZ|-13.2909|-75.323|3947.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CST1||BHZ|50.1944|-5.164|141.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSTJ||BHZ|31.119|36.677|760.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
IR|CSTL||BHZ|37.638|-121.498|205.0|0.0|0.0|-90.0|Streckeisen STS-2 High-gain|32628300000.0|0.02|M/S|||
